X,Y,OBJECTID,SITE_ID,PI_NAME,ADDRESS,PI_NUMBER,LEAD,STATUS,REM_LEVEL,CEA_STATUS,CATEGORY,COUNTY
624492.9001,732039.9298,9590,179583,UNITED RENTALS,222-260 BERGEN TPKE,236889,RAP,Active - RAP,C2,,0,Bergen
566126.0001,702159.0001,9591,179600,393 OLCOTT STREET,393 OLCOTT ST,235313,,Active,C1,,0,Essex
445259.0001,752820.0002,9592,179620,3 HART STREET,3 HART ST,235333,,Active,C1,,0,Morris
489883.0001,754003.0001,9593,179819,ROCKAWAY BOROUGH WELLFIELD,UNION ST,235578,PUB FUNDED,Active,C3,Ongoing,3,Morris
594348.0001,753755.9999,9594,179855,PRISM PROPERTY SERVICES LLC,41 SLATER DR,22082,RAP,Active - RAP,,,0,Bergen
482487.0001,584404.0001,9595,179862,3056 ROUTE 27,3056 RT 27,235632,,Active,C1,,0,Middlesex
568933.0001,682549,9596,179928,1606 BAYVIEW AVENUE,1606 BAYVIEW AVE,235712,,Active,C1,,0,Union
578936.0001,661460.0001,9597,179933,111 LIVINGSTON STREET,111 LIVINGSTON ST,235717,,Active,C1,,0,Union
631216.9202,715056.3401,9598,179938,LANE NORTHEAST,7601 RIVER RD,235722,RAP,Active - RAP,C1,Ongoing,0,Hudson
578684,703962.0001,9599,179945,25 NORTH 10TH STREET,25 N 10TH ST,235729,,Active,C1,,0,Essex
401524.9999,659498.0001,9600,180313,CHEEMA OIL CORP NJ 0013,1239 E RT 22,774,LSRP,Active,C2,Ongoing,1,Hunterdon
602965,730115,9601,180398,REGAL STAMP & SEAL CO INC,353 PATERSON AVE,236271,RAP,Active - RAP,,,0,Bergen
475949,746788.0001,9602,584426,MERIDIA TRANSIT PLAZA URBAN RENEWAL,1 W DICKERSON ST,732384,LSRP,Active,C2,Ongoing,1,Morris
573296.9999,747329,9603,584711,279 BROWERTOWN ROAD,279 BROWERTOWN RD,732733,RAP,Active - RAP,,Ongoing,0,Passaic
475352.9999,643523.9999,9604,584719,MARTINVILLE PLAZA,1966 WASHINGTON VALLEY RD,732744,LSRP,Active,C2,,1,Somerset
542054.0001,739320.9999,9605,584992,VACANT LOT @ 1275 BLOOMFIELD AVE,1275 BLOOMFILD AVE,733075,LSRP,Active,B,,1,Essex
581435,691895,9606,585012,359 377 WASHINGTON ST,359 377 WASHINGTON ST,735018,LSRP,Active,C2,Ongoing,1,Essex
623379.0001,708133,9607,585143,4001 BERGENLINE AVENUE,4001 BERGENLINE AVE,733267,,Active,C1,,0,Hudson
359891.9999,406253.0001,9608,585337,300 SOUTH LENOLA ROAD,300 S LENOLA RD,733479,LSRP,Active,C2,,1,Burlington
567427.0002,709360.0001,9609,585397,HIGH ST & LAKESIDE AVE GW CONTAMINATION,HIGH ST & LAKESIDE AVE,733555,PUB FUNDED,Active,C3,,2,Essex
581910.0001,692337.0001,9610,585438,PARKING LOT @ 318 WASHINGTON ST,318 WASHINGTON ST,733605,RAP,Active - RAP,C2,,0,Essex
621673.9999,803315.9999,9611,585441,KINDERKAMACK ROAD & WAYNE STREET,KINDERKAMACK RD & WAYNE ST,733608,PUB FUNDED,Active,C3,,3,Bergen
458824.9998,440369.0001,9612,585566,GEORGETOWN RD & JOHN ST GW CONTAMINATION,GEORGETOWN RD & JOHN ST,733766,PUB FUNDED,Active,C3,,2,Burlington
574905,688063.0001,9613,585629,505 509 CLINTON AVENUE,505 509 CLINTON AVE,733842,LSRP,Active,B,,1,Essex
600366.9999,665226.0002,9614,585842,186 EAST 22ND STREET,186 EAST 22ND ST,734110,LSRP,Active,C2,,1,Hudson
372574.0001,37632.00009,9615,585918,CAPE MAY HOUSING AUTHORITY OSBORNE COURT PROP,OSBORNE ST & LAFAYETTE ST,734209,LSRP,Active,B,,1,Cape May
509028.6501,588609.1599,9616,585974,MILLTOWN FORD AVENUE REDEVELOPMENT AREA,2 130 FORD AVE,734279,LSRP,Active,C2,,2,Middlesex
576257.9999,704095.9998,9617,585977,235 237 NORTH 19TH STREET,235 237 N 19TH ST,734278,UHOT,Active,C2,,0,Essex
610257.0001,685819,9618,585992,20 MONTICELLO AVENUE,20 MONTICELLO AVE,734295,UHOT,Active,C2,,0,Hudson
620733.9998,786623.0001,9619,586075,11 MADISON REALTY LLC,11 MADISON AVE,734384,RAP,Active - RAP,C2,,0,Bergen
320484,318254.9999,9620,586261,113 STATE STREET,113 STATE ST,734610,,Active,C1,,0,Gloucester
594866.13,694511.2798,9621,586407,BLANCHARD STREET REDEVELOPMENT AREA,69 95 BLANCHARD ST,15008,LSRP,Active,D,,1,Essex
513849,707363.9999,9622,586637,DEL WEBB FLORHAM PARK,2A APPLEGATE DR,783043,LSRP,Active,B,,1,Morris
612546.0001,680756.9999,9623,586727,NJTA ROW NORTH OF 1 BURMA ROAD,ROW NORTH OF 1 BURMA RD,735177,LSRP,Active,B,,1,Hudson
581781,692986.0001,9624,586885,BRACEBRIDGE PARKING LOT,346 360 UNIVERSITY AVE,735353,RAP,Active - RAP,B,,0,Essex
416032.0001,515636.0001,9625,586923,EWING SHOPPING CENTER,1801 N OLDEN AVE,735398,LSRP,Active,D,Ongoing,1,Mercer
350185.9999,361467.0001,9626,587102,NJ AMERICAN WATER CO,819 GRAND AVE,735603,LSRP,Active,C2,,1,Camden
485979.73,629194.4699,9627,587407,REAGENT CHEMICAL & RESEARCH INC,100 FACTORY LN,761819,RAP,Active - RAP,,,0,Middlesex
598700,662500,9628,587411,5TH ST CONNECTION,7513 5TH ST CONNECTION,735986,LSRP,Active,C2,,1,Hudson
588466.0001,693089.9999,9629,587494,1200 SOUTH 5TH STREET,1200 S 5TH ST,832993,RAP,Active - RAP,,,0,Hudson
608967.0001,692821.0001,9630,587759,140 LOGAN AVENUE,140 LOGAN AVE,736467,UHOT,Active,C1,,0,Hudson
616393,692552,9631,587796,14 ST PAULS AVENUE,14 ST PAULS AVE,736512,UHOT,Active,C2,,0,Hudson
605318.47,685307.21,9632,588006,CULVER AVENUE GROUND WATER CONTAMINATION,CULVER AVE,737453,PUB FUNDED,Active,C3,,2,Hudson
569388.6399,690491.22,9633,588155,844 868 SPRINGFIELD AVE,844 868 SPRINGFIELD AVE,737644,,Active,,,0,Essex
334018.38,249482.3202,9634,588158,CHEMGLASS REALTY V LLC,1996 North Mill Road,845166,LSRP,Active,B,,1,Cumberland
598533,663152,9635,588256,240 E 5TH STREET,240 E 5TH ST,772309,LSRP,Active,C2,,1,Hudson
588027.6699,788899.3601,9636,588286,SAL LAURETTA FOR MEN,621 GODWIN AVE,737826,,Active,C1,,0,Bergen
427881.0001,512462.9999,9637,92021,265 WHITEHEAD ROAD,265 WHITEHEAD RD,129991,LSRP,Active,C2,,1,Mercer
591498.9999,460628.9999,9638,92041,WAWA FOOD MARKET,6 LANES MILL RD,130018,LSRP,Active,C2,,1,Ocean
291636.9999,362250.0001,9639,92043,FOREST PARK CORPORATE CTR  BL 346.10 LOT 1.01,MANTUA GROVE RD,619729,RAP,Active - RAP,,,0,Gloucester
506954,604926,9640,92068,85 BAYARD STREET,85 BAYARD ST,130047,,Active,C1,,0,Middlesex
572014.9998,638191.0001,9641,92074,KINDER MORGAN LIQUID TERMINALS LLC,78 LAFAYETTE ST,238937,LSRP,Active,D,Ongoing,1,Middlesex
503540,560173,9642,92122,7 ELEVEN #40396,939 CRANBURY SOUTH RIVER RD,294661,LSRP,Active,B,,,Middlesex
620854.9501,690739.1801,9643,92174,JPMORGAN CHASE BANK,575 WASHINGTON BLVD,651634,RAP,Active - RAP,,,0,Hudson
586598.9999,421814.0001,9644,92208,120 FRANCE ST,120 FRANCE ST,130214,,Active,C1,,0,Ocean
469626.9999,530665.9999,9645,92237,WWM PROPERTIES,350 358 PRINCETON HIGHTSTOWN RD,283646,RAP,Active - RAP,,,0,Mercer
607743.9999,558895.9999,9646,92260,310 ROUTE 35,310 RT 35,130271,POST-REM,Active - Post Rem,B,,,Monmouth
512887,191789.9998,9647,92269,GREATER PITTSBURGH HOTEL,142 S TENNESSEE AVE,130280,,Active,C2,,0,Atlantic
610657,775035,9648,92302,580 WINTERS AVENUE,580 WINTERS AVE,131426,LSRP,Active,B,,1,Bergen
512767.9999,190782.9999,9649,202891,JAMES CANDY COMPANY,1517-1519 BOARDWALK,962733,LSRP,Active,C2,,1,Atlantic
512538.15,200708.42,9650,202988,HARRAH'S RESORT ATLANTIC CITY,777 HARRAHS BLVD,19562,LSRP,Active,C2,Ongoing,0,Atlantic
419580.2201,506317.5201,9651,203020,ROBERTO CLEMENTE PARK,342 N ACADEMY ST,267031,RAP,Active - RAP,C2,Ongoing,0,Mercer
411001,296575.9999,9652,203159,ECKERD DRUG STORE,11 S WHITE HORSE PK,4320,RAP,Active - RAP,,Ongoing,0,Atlantic
578067.9999,690028.0001,9653,203554,IRVINE TURNER HOMES,105 119 MUHAMMED ALI BLVD,267717,LSRP,Active,C1,,1,Essex
515807.0001,195955,9654,203658,227 NORTH VERMONT AVENUE,227 N VERMONT AVE,564643,LSRP,Active,C2,,1,Atlantic
477629,593136,9655,203740,583 SOUTH MIDDLEBUSH RD,583 South Middlebush Road,840618,LSRP,Active,B,,1,Somerset
578635.0001,689991.0002,9656,203838,SPRUCE GARDENS HOUSING,BARCLAY ST,268076,POST-REM,Active - Post Rem,C1,,1,Essex
418330.0001,509844.9999,9657,203850,902 CALHOUN STREET,902 CALHOUN ST,268090,LSRP,Active,C1,,1,Mercer
512684.0001,698927,9658,203856,40 HILLCREST ROAD,40 HILLCREST RD,268096,,Active,C1,,0,Morris
443500,259455,9659,203985,LAWMAN SUPPLY COMPANY,5521 WHITE HORSE PK,579623,RAP,Active - RAP,,Ongoing,0,Atlantic
507769.0001,189889,9660,204221,CARING INC,14 S CALIFORNIA AVE,972393,LSRP,Active,,,,Atlantic
626610.9999,709342.9998,9661,204427,WELDER WAREHOUSE,4918 4926 PARK AVE,268826,RAP,Active - RAP,,,0,Hudson
473223.9999,755157.0001,9662,204651,315 325 ROUTE 15,315 325 RT 15,573609,RAP,Active - RAP,,,0,Morris
449926.9999,550272.0001,9663,204674,PRINCETON UNIV STREICKER BRIDGE PROJECT,WASHINGTON RD & FACULTY RD,533069,RAP,Active - RAP,,,1,Mercer
542496.0002,822673.9999,9664,204705,30 LITTLE BIG HORN,30 LITTLE BIG HORN,269239,,Active,C1,,0,Passaic
483226.9999,206631,9665,204746,801 ONEIDA AVENUE,801 ONEIDA AVE,269288,,Active,C1,,0,Atlantic
478730.0001,742575,9666,204814,SOUTH MORRIS STREET GW CONTAMINATION,VARIOUS SITES,269369,PUB FUNDED,Active,C3,,2,Morris
529259.0001,621628.0001,9667,204875,SLMN REALTY SITE,661 671 MIDDLESEX AVE,667011,RAP,Active - RAP,,,0,Middlesex
638477.0001,728721.0001,9668,204890,VETERANS PARK,1167 RIVER RD,564514,RAP,Active - RAP,C2,,0,Bergen
620912.0001,696751.0001,9669,204971,619 633 ADAMS,619 633 ADAMS,269573,RAP,Active - RAP,,Lifted,0,Hudson
472243.9999,208131,9670,205082,BROADWAY PUMP STATION,6685 JERSEY AVE W,269719,LSRP,Active,C2,,1,Atlantic
461864,631118.0001,9671,205200,COURTHOUSE SQUARE OFFICE BUILDING,75 VETERANS MEMORIAL DR,269870,UNK SOURCE,Pending,,,2,Somerset
610262.0001,716721.9999,9672,655520,GASOLINE TANKER FIRE NJTP EXIT 16W,NJTP NORTH,885609,LSRP,Active,B,,1,Bergen
569071.2301,541022.43,9673,655585,156 BOUNDARY ROAD,156 Boundary Road,938920,LSRP,Active,B,,1,Monmouth
424288,508545.9999,9674,655586,TRENTON CITY POWERHOUSE FORMER,191 N OLDEN AVE,887566,LSRP,Active,C2,,1,Mercer
496808,716672,9675,655590,SPEEDWELL REDEVELOPMENT PARK,PROSPECT ST,887573,LSRP,Active,B,,1,Morris
602945,670735,9676,655641,250 CHOSIN FEW WAY,250 CHOSIN FEW WAY,887656,RAP,Active - RAP,,,,Hudson
611713.9998,689628.9999,9677,655704,762 MONTGOMERY ST,762 MONTGOMERY ST,887763,LSRP,Active,B,,1,Hudson
607687.1401,776333.6999,9678,655842,PSEG - 37-55 DIAZ PLACE,54 Diaz Place,891564,LSRP,Active,D,,1,Bergen
257345.2201,344706.6701,9679,657575,SHOPPING CENTERS ANONYMOUS,Coontown Road & NJ Route 322 & I-295,901609,LSRP,Active,B,,1,Gloucester
569578.0001,747019,9680,657662,ESTATE OF ARMAND HILAIRE,4 PECKMAN RD,806704,LSRP,Active,C2,,1,Passaic
471051,721457.9999,9681,657671,"DURNA, GUNDERMAN, DASCHKO, TRUSTEES",9 Old Brookside Road,901835,LSRP,Active,B,,1,Morris
547061.9999,591502,9682,657782,234 ERNSTON RD OIL SPILL,234 ERNSTON RD,902050,LSRP,Active,B,,1,Middlesex
631440.0001,560519.9999,9683,657856,62 CARTON STREET,62 CARTON ST,902205,LSRP,Active,C1,Ongoing,1,Monmouth
592832.9999,737021.9999,9684,657998,DIGNITY HOUSE,276 BROADWAY,904576,LSRP,Active,B,,1,Passaic
607352,781600,9685,658018,ASPHALT PAVING SYSTEMS TAR SPILL,RT 17 N MM 16.4,904600,LSRP,Active,B,,1,Bergen
411859.2001,408624.7699,9686,658469,PSE&G TRANSFORMER IN ROW IFO 602 EAYRESTOWN R,602 Eayrestown Road,911101,LSRP,Active,B,,1,Burlington
588949.0001,761490.9999,9687,658637,492 494 EAST 24TH ST,492 494 EAST 24TH ST,914441,,Active,C1,,0,Passaic
453415.68,772209.86,9688,658760,JCP&L TRANSFORMER SPILL - 11 BONAPARTE POINT,11 Bonaparte Pont Road,914616,LSRP,Active,C2,,1,Sussex
614172.9998,691917.9999,9689,658763,532 SUMMIT AVENUE,532 SUMMIT AVE,914649,LSRP,Active,C2,Ongoing,1,Hudson
516984,678998.9998,9690,658785,SPRING ST & CENTRAL AVE GROUND WATER CONTAM,SPRING ST & CENTRAL AVE,914676,PUB FUNDED,Active,C3,Ongoing,2,Union
617693,692733.9999,9691,658787,SEVENTEENTH STREET IFO,SEVENTEENTH ST,914679,LSRP,Active,C2,Ongoing,1,Hudson
608725.9999,681762.9999,9692,658792,524 OCEAN AVE,524 OCEAN AVE,914686,LSRP,Active,C2,Ongoing,1,Hudson
613777,686986.9999,9693,658827,125 AMITY STREET,125 AMITY ST,914764,POST-REM,Active - Post Rem,C1,,1,Hudson
522089.9101,650538.3501,9694,658947,PSE&G TRANSFORMER,1086 92 OAKLAND AVE,914923,LSRP,Active,D,,1,Union
268228.0001,361048.9999,9695,659001,760 DUNCAN AVENUE,760 DUNCAN AVE,915088,UHOT,Active,C2,,0,Gloucester
402226.9999,733381,9696,659003,QUICKCHECK CORP #46,134 140 MOUNTAIN AVE,930839,LSRP,Active,C2,,1,Warren
594267,740323.9999,9697,659056,813 819 MAIN AVENUE,815 MAIN AVE,915106,LSRP,Active,C2,,1,Passaic
557227.9999,611712.9999,9698,659088,STATE ST & BROAD ST GW CONTAMINATION,STATE ST & BROAD ST,915273,PUB FUNDED,Active,C3,,,Middlesex
556620.0001,680151.0002,9699,659149,PSE&G TRANSFORMER ROW IFO 1249 PLANE STREET,1249 Plane Street,915414,LSRP,Active,B,,1,Union
512990.0001,725730.9999,9700,659161,MIDAS SERVICE CENTER,99 MT PLEASANT RD,915482,LSRP,Active,B,,1,Morris
568059.9999,705478,9701,659183,164 MAIN STREET,164 MAIN ST,947215,LSRP,Active,C2,,1,Essex
488683.9998,562241.0001,9702,659207,PETER PERKUHN & JAY GOLDWASSER,378 GEORGES AVE,915541,LSRP,Active,,,1,Middlesex
476752.0001,751953.9999,9703,659219,FEDEX GROUND,1 COMMERCE CENTER DR,915558,RAP,Active - RAP,,,0,Morris
476338.9999,753047,9704,659223,HOMEWOOD SUITES,2 COMMERCE CENTER DR,915565,RAP,Active - RAP,,,0,Morris
612443,552975.9999,9705,659227,62 WHITE STREET,62 White Street,915570,LSRP,Active,C2,,1,Monmouth
345201.0001,426329.9999,9706,659271,RCR INDUSTRIES INC,201 BROAD ST W,915746,LSRP,Active,B,,1,Burlington
565588.9999,657188.0002,9707,180487,RT 1 PW LLC,1001 E EDGAR RD,247376,LSRP,Active,C3,Ongoing,1,Union
505590.0001,190704.0001,9708,180494,229 MONTPELIER AVENUE,229 MONTPELIER AVE N,236397,,Active,C1,,0,Atlantic
612614,739639.9999,9709,180537,BOLLA 404 HASBOURCK HTS C STORE,404 RT 17 N,265817,LSRP,Active,C3,,1,Bergen
563449.9999,705695.9999,9710,180584,9 JOYCE STREET,9 JOYCE ST,236508,,Active,C1,,0,Essex
404807.9999,588220,9711,180615,32 VAN LIEUS ROAD,32 VAN LIEUS RD,236540,,Active,C1,,0,Hunterdon
556322.0001,762760,9712,180647,1252 ROUTE 23,1252 RT 23 N,236579,LSRP,Active,C2,,1,Passaic
367742.6,356070.8599,9713,180739,183 HADDON AVENUE,183 HADDON AVE,236688,,Active,C1,,0,Camden
337282.0002,259495.9999,9714,180750,3926 N DELSEA DRIVE,3926 N DELSEA DR,236703,LSRP,Active,C1,,1,Cumberland
316438.9998,405004.9999,9715,181081,WATERFRONT TECHNICAL CENTER,200 FEDERAL ST,237088,LSRP,Active,C2,,1,Camden
579345.9999,668472.9999,9716,181160,FORMER WAKEFERN SITE,DOWD AVE,440134,RAP,Active - RAP,,,0,Union
549768,670922.9999,9717,181204,29 SOUTH 20TH STREET,29 S 20TH ST,237231,,Active,C1,,0,Union
524299.0001,536685,9718,181327,BLOCK 32 LOT 11.01,HOFFMAN RD,715287,LSRP,Active,B,,1,Middlesex
622164.9999,701503.0001,9719,181441,SINGER PROPERTY HOBOKEN,3 & 4 W 18TH & 1701 1708 & 1711 ADAMS ST,237528,LSRP,Active,C2,Ongoing,1,Hudson
620546.97,697555.4699,9720,181450,TARRAGON CORPORATION,800 MADISON 801 MONROE ST,237538,RAP,Active - RAP,,,0,Hudson
620902.76,698577.61,9721,181451,TARRAGON CORPORATION,10001 MADISON ST & 1000 JEFFERSON ST,237539,RAP,Active - RAP,C2,,0,Hudson
542861.9,619361.3301,9722,181474,13 EVERGREEN AVENUE,13 EVERGREEN AVE,237568,,Active,C1,,0,Middlesex
592456,686348.9999,9723,181524,IRONBOUND SELF STORAGE,21-57 Hyatt Avenue,982105,LSRP,Active,B,,,Essex
570267.0001,665512.9999,9724,181532,816 PEARL STREET,816 PEARL ST,237634,,Active,C1,,0,Union
413885.0002,725325,9725,181536,43 PAULA DRIVE,43 PAULA DR,237638,,Active,C1,,0,Morris
354855.0001,305550,9726,181585,1016 MICAWBER DRIVE,1016 MICAWBER DR,237695,,Active,C1,,0,Gloucester
531746,494629.0001,9727,181653,21 HENDRICKSON ROAD,21 HENDRICKSON RD,237771,,Active,C1,,0,Monmouth
594958.9999,743462.9998,9728,181778,174 LAKE AVENUE,174 LAKE AVE,237917,,Active,C1,,0,Passaic
578682,710949.9999,9729,181814,80  W PARKWAY,80 W PKWY,237965,,Active,C2,,0,Essex
556532,614066.0001,9730,181832,IGNACIO CRUZ EARLY CHILDHOOD CENTER,601 CORTLANDT ST,237986,LSRP,Active,C3,,1,Middlesex
333049.0001,190405,9731,181992,MILLVILLE CITY MOTOR SPORTS PARK,BUCKSHUTEM RD,218803,RAP,Active - RAP,C2,,0,Cumberland
606616.5301,674050.2801,9732,182263,MCST,200 POLAR WAY,238563,RAP,Active - RAP,,,0,Hudson
607227,673713.9999,9733,182266,KEYSTONE BUILDINGS 1 & 2,25 COLONY RD,238566,RAP,Active - RAP,,Lifted,0,Hudson
482872,358157.0001,9734,182331,TOWNSHIP OF WOODLAND,50 MAGNOLIA ST,238647,LSRP,Active,B,,1,Burlington
310532.9998,311223.0002,9735,182350,AURA ORCHARDS II INC,702 AURA RD,3606,LSRP,Active,C1,,1,Gloucester
569085.0001,436869.9998,9736,182394,COX CRO CROSSING,15 COX CRO RD,833685,LSRP,Active,B,,1,Ocean
330402.0001,387105,9737,182434,AUDUBON DEPT OF PUBLIC WORKS,251 W NICHOLSON RD,32315,LSRP,Active,C1,,1,Camden
371752.0001,332066.0001,9738,182441,CONECTIV POWER WINSLOW OPERATIONS,295 N GROVE ST,11644,LSRP,Active,B,,1,Camden
361054.9999,689890,9739,182448,COUNTRY CHARM TRAILER PARK,429 RT 31,238780,PUB FUNDED,Active,C3,,2,Warren
573214.0001,743461.9998,9740,182464,485 NOTCH ROAD,485 NOTCH RD,238800,,Active,C1,,0,Passaic
620721.47,698997.14,9741,182552,1100-1114 MADISON ST & 1101-1113 MONROE ST,1101 MONROE ST 1100 MADISON ST,284639,RAP,Active - RAP,C2,,1,Hudson
598276.0001,781967.9999,9742,182567,LUCERNE CO,175 197 E RIDGEWOOD AVE,238936,LSRP,Active,C2,,1,Bergen
482586.9999,629335.0001,9743,588311,MERIDIA DOWNTOWN BOUND BROOK LLC,2 16 W MAIN ST,737862,LSRP,Active,C2,Ongoing,1,Somerset
308892.9998,322926,9744,588330,IHN HARRISON,700 MULLICA HILL RD,737886,LSRP,Active,C2,,1,Gloucester
528658.9999,622258.0001,9745,588572,95 CENTRAL AVENUE,95 CENTRAL AVE,738190,LSRP,Active,C2,,1,Middlesex
506524.9999,760230.0001,9746,588598,RIVER ROAD GROUNDWATER CONTAMINATION,12 RIVER RD,738219,PUB FUNDED,Active,C3,,2,Morris
559819.6,661076.9399,9747,589043,230 234 E 11TH AVENUE,230 234 E 11TH AVE,738803,RAP,Active - RAP,,Ongoing,0,Union
489048.0001,749718.0001,9748,589109,175 203 ROUTE 46,175 203 RT 46,738896,LSRP,Active,C2,,1,Morris
504882.9999,189307.9999,9749,589169,60 NORTH HARTFORD AVENUE,60 N HARTFORD AVE,738974,UHOT,Active,C2,,0,Atlantic
502352.0001,598836.0001,9750,589267,15 REED STREET,15 REED ST,739093,,Active,C1,,0,Middlesex
407201.0001,292437,9751,589376,KK INDUSTRIES,224 VINE ST,739840,LSRP,Active,B,,1,Atlantic
548978,686103.0001,9752,589664,MAPLECREST LINCOLN MERCURY,2600 SPRINGFIELD AVE,2861,LSRP,Active,C2,,1,Union
555753.9999,610629.0001,9753,589701,196 SMITH STREET,196 SMITH ST,740208,RAP,Active - RAP,,,0,Middlesex
614429,712510.0001,9754,589939,SECAUCUS SENIOR CENTER,101 CENTRE AVE,740494,LSRP,Active,C2,,1,Hudson
502157.0001,605037.0001,9755,589950,510 HAMILTON STREET,510 HAMILTON ST,797251,LSRP,Active,C2,,1,Somerset
526056.9999,690658.0001,9756,590015,22 RIVER ROAD,22 RIVER RD,740597,LSRP,Active,C2,,1,Union
626494.11,705956.0601,9757,590025,BROWNSTONES @ PORT IMPERIAL SOUTH,REGENCY PL,740608,RAP,Active - RAP,C3,,0,Hudson
446905.0001,686819.9999,9758,590318,FERRIS CORP SITE,219 MAIN ST,741499,LSRP,Active,C2,,1,Somerset
619695,694688,9759,590348,113 MONROE STREET,113 MONROE ST,741531,LSRP,Active,B,,1,Hudson
568144,633059.9999,9760,590431,60 ROOSEVELT AVENUE BLDG 3,60 ROOSEVELT AVE,741634,UHOT,Active,C1,,0,Middlesex
618899.9999,736002,9761,590481,21 CHARLES STREET,21 CHARLES ST,741701,UHOT,Active,C1,,0,Bergen
524316.0001,569556.9999,9762,590552,316 318 MAIN STREET,316 318 MAIN ST,741795,LSRP,Active,C2,,1,Middlesex
582902.23,692309.7199,9763,590553,PRUDENTIAL CENTER PARKING GARAGE,15 LAFAYETTE ST,741796,LSRP,Active,B,,1,Essex
619953.7501,687348.8001,9764,591044,331 WARREN ST,331 WARREN ST,742413,LSRP,Active,C2,,1,Hudson
519654.9999,675110.0001,9765,591047,LANTERN HILL PHASE III,603 MOUNTAIN AVE,742417,LSRP,Active,B,,1,Union
544252.9999,512167.9998,9766,591289,HOSPITAL WATER TANK,951 W MAIN ST REAR,742725,LSRP,Active,B,,1,Monmouth
582086,697013.9999,9767,591599,PARKING LOT @ ST MICHAELS MED CTR,144 150 ORANGE ST,743092,LSRP,Active,C2,,1,Essex
618819.0001,800476,9768,84719,PARK RIDGE BORO DPW FUEL DEPOT,18 SULAK LN,127434,RAP,Active - RAP,,Ongoing,0,Bergen
552885,637725,9769,84754,19 PETROLEUM,1090 RTE 1 N,G000041138,LSRP,Active,C2,Ongoing,1,Middlesex
520158.9999,629763.9999,9770,84797,WOODBROOK ROAD DUMP,936 WOODBROOK RD,G000041275,PUB FUNDED,Active,C2,,3,Middlesex
618681,446692.9999,9771,84844,850 CLAYTON AVE,850 CLAYTON AVE,G000041471,,Active,C1,,0,Ocean
627507.0001,522125.9999,9772,84894,402 LINCOLN DRIVE,402 LINCOLN DR,G000041651,,Active,C1,,0,Monmouth
575450.9999,743473.0002,9773,84917,GREAT NOTCH YARD BOONTON,ONE PENN PLZA,G000041737,RAP,Active - RAP,,,0,Passaic
614389.0001,474667,9774,84974,WHITE SWAN LAUNDRY & CLEANER,1322 SEA GIRT AVE,G000042009,PUB FUNDED,Active,C2,,3,Monmouth
597374,807925.9999,9775,84982,ROUTE 17 & PLEASANT ROAD GROUND WATER CONTAM,RT 17 PLEASANT RD & LENAPE TRAIL,G000042045,PUB FUNDED,Active,C3,,2,Bergen
575986.0001,706028.9999,9776,84998,541 N GROVE ST,541 N GROVE ST,G000042125,,Active,B,,0,Essex
604499.9998,724520,9777,85017,C RAIMONODO & SONS CONSTRUCTION,46 WHELAN RD,G000042223,LSRP,Active,C1,,1,Bergen
593036.0001,446036.9999,9778,85024,BRICK PLAZA SHOPPING CENTER,56 CHAMBERS BRIDGE RD,G000042253,LSRP,Active,C2,,1,Ocean
617804.6799,695808.8999,9779,202432,SALCOR REALTY CO,187 NEW YORK AVE,32062,LSRP,Active,B,,1,Hudson
420633.0001,511066.0001,9780,202454,1228 MARTIN LUTHER KING JR BOULEVARD,1228 MARTIN LUTHR KING JR BLVD,266223,,Active,C2,,0,Mercer
562994.9998,651632.0001,9781,202837,421 WEST 12TH STREET,421 W 12TH ST,266776,,Active,C1,,0,Union
560531.9998,665894.0001,9782,429141,436 E 1ST AVENUE,436 E 1ST AVE,538174,,Active,C1,,0,Union
370589.0001,351222.9999,9783,429165,CAR MART,19 WHITEHORSE PK,564640,LSRP,Active,C2,Ongoing,1,Camden
547709.9999,782460.9999,9784,429300,MORRIS COUNTY PATH,RIVER DR PEQUANNOCK TWP,538871,LSRP,Active,C1,,1,Morris
350017.9999,307435.9999,9785,429315,712 CLAYTON ROAD,712 CLAYTON RD,538891,UHOT,Active,C2,,0,Gloucester
606467.9998,746161,9786,431318,12 SPRUCE ST AST RELEASE,12 SPUCE ST,540975,,Active,B,,0,Bergen
581401.0001,688200.0001,9787,431322,TICHENOR PARK,2 24 TICHENOR LN,540979,RAP,Active - RAP,C2,Ongoing,0,Essex
459384,784764.9999,9788,431388,LIQUID WASTE HOLDINGS,226 PROSPECT PT RD,746370,LSRP,Active,C1,,1,Sussex
616514.5201,696160.6699,9789,431574,HEMANT SHAH FAMILY FOUNDATION,255 CENTRAL AVE,574072,UHOT,Active,C1,,0,Hudson
451440.9999,692879,9790,431750,89 MOSLE ROAD,89 MOSLE RD,542001,LSRP,Active,C2,Ongoing,1,Somerset
318369.9999,403814,9791,431828,COOPER MEDICAL SCHOOL OF ROWAN UNIVERSITY,429 BROADWAY,542100,LSRP,Active,C2,,1,Camden
612203.53,549640.6801,9792,431858,MONMOUTH DAYCARE PLAYGROUND,DRS JAMES PARKER BLVD,610498,LSRP,Active,C2,Ongoing,1,Monmouth
632308,721936.9999,9793,432477,CLIFFSIDE PARK DPW ANNEX,235 243 MAIN ST,542846,LSRP,Active,C2,Ongoing,1,Bergen
517891.0002,611859.9999,9794,432500,FESTIVAL PLAZA,1711 1783 LINCOLN HWY,542873,LSRP,Active,C2,Ongoing,1,Middlesex
